hour,disk_used_gb,ram_used_gb,cpu_percent
2020-10-14 21:00:00,43.8265351680756580,9.8331775590860314,24.7596332696451785
2020-10-14 22:00:00,43.9226926942778405,9.8999402644989454,25.0447587376366648
2020-10-14 23:00:00,43.7873129819033201,9.9507608351230504,23.9823949054677323
2020-10-15 00:00:00,43.9194040089263314,9.9948558494319807,23.9691627823040323
2020-10-15 01:00:00,44.0531606230302167,10.0550984891650790,23.9576614554584142
2020-10-15 02:00:00,44.1742026219695786,10.1170541440566501,24.0447595697814724
2020-10-15 03:00:00,44.2329111222971198,10.1844875032828504,23.8506099536023812
2020-10-15 04:00:00,44.3304011259676284,10.2463890551386523,23.8504098513398269
2020-10-15 05:00:00,44.4536820108916597,10.3018341143936991,23.9029208232629411
2020-10-15 06:00:00,44.5792395876140495,10.3652032399828435,23.8223982789556063
